1.76724e+09,-nan,-nan
1.76724e+09,0.0094976,0.00822916
1.76724e+09,0.00968175,0.0042325
1.76724e+09,0.0228337,0.00390141
1.76724e+09,0.0939101,0.00743237
1.76724e+09,0.0293483,0.00347866
1.76724e+09,0.0370795,0.00487746
1.76724e+09,0.162424,0.0136463
1.76724e+09,0.0653857,0.0119506
1.76724e+09,0.0876935,0.011951
1.76724e+09,0.108927,0.0077444
1.76724e+09,0.10678,0.0121642
1.76724e+09,0.0318104,0.00347112
1.76724e+09,0.139088,0.036376
1.76724e+09,0.0800702,0.0479044
1.76724e+09,0.0451646,0.0261682
1.76724e+09,0.0718286,0.0106228
1.76724e+09,0.131983,0.01554
1.76724e+09,0,0.0784967
1.76724e+09,0.258633,0.0808531
1.76724e+09,0.351106,0.0214575
1.76724e+09,0.30297,0.0304228
1.76724e+09,0.181752,0.00510223
1.76724e+09,0.27205,0.0199505
1.76724e+09,0.208831,0.00667311
1.76724e+09,0.557809,0.0145814
1.76724e+09,0.104498,0.00951832
1.76724e+09,0.124978,0.0162194
1.76724e+09,0,0.130236
1.76724e+09,0.237768,0.138487
1.76724e+09,0.0902859,0.00424342
1.76724e+09,0.280573,0.0132286
1.76724e+09,0.0749255,0.0121766
1.76724e+09,0.160404,0.0124617
1.76724e+09,0.127814,0.00681745
1.76724e+09,0.30957,0.0230124
1.76724e+09,0,0.0318076
1.76724e+09,0.21332,0.0229622
1.76724e+09,0.0386388,0.00549923
1.76724e+09,0.356947,0.0386954
1.76724e+09,0.118706,0.0133044
1.76724e+09,0.19687,0.0245748
1.76724e+09,0.284299,0.037952
1.76724e+09,0.0313717,0.0135812
1.76724e+09,0.120665,0.00592623
1.76724e+09,0.177864,0.0221389
1.76724e+09,0.205889,0.00922586
1.76724e+09,0.255911,0.010394
1.76724e+09,0.372551,0.0325488
1.76724e+09,0.0218708,0.0019625
1.76724e+09,0.0268106,0.00515488
1.76724e+09,0.360511,0.0196354
1.76724e+09,0.0504866,0.00935479
1.76724e+09,0.0560094,0.0194757
1.76724e+09,0.379895,0.0209212
1.76724e+09,0.341445,0.0392032
1.76724e+09,0.0665636,0.00852123
1.76724e+09,0.0394866,0.0357292
1.76724e+09,0.333253,0.0869242
1.76724e+09,0.584114,0.0468625
1.76724e+09,0.224753,0.0176295
1.76724e+09,0.140268,0.0293548
1.76724e+09,0.0134094,0.0333808
1.76724e+09,0.165296,0.0162865
1.76724e+09,0.342874,0.0417136
1.76724e+09,0.732119,0.0205898
1.76724e+09,0.140842,0.0108552
1.76724e+09,0.195795,0.0103962
1.76724e+09,0.542402,0.0645304
1.76724e+09,0.177969,0.013657
1.76724e+09,0.0412604,0.00993623
1.76724e+09,0.100466,0.00494593
1.76724e+09,0.368054,0.0131825
1.76724e+09,0.0794589,0.00134305
1.76724e+09,0.0703051,0.00637296
1.76724e+09,0.224949,0.00874073
1.76724e+09,0.457463,0.0135272
1.76724e+09,0.179809,0.00409975
1.76724e+09,0.0146243,0.007133
1.76724e+09,0.0487519,0.00347215
1.76724e+09,0.0970292,0.00460647
1.76724e+09,0.199348,0.0139036
1.76724e+09,0.021693,0.00245677
1.76724e+09,0.215551,0.00761768
1.76724e+09,0.119494,0.00568322
1.76724e+09,0.119188,0.0116498
1.76724e+09,0,0.00365761
1.76724e+09,0.242817,0.0105848
1.76724e+09,0.186118,0.00749835
1.76724e+09,0.147842,0.00626494
1.76724e+09,0,0.00505691
1.76724e+09,0.153016,0.0052112
1.76724e+09,0.0963232,0.0103205
1.76724e+09,0,0.0166336
1.76724e+09,0.251547,0.0084813
1.76724e+09,0.0281868,0.00259654
1.76724e+09,0.290707,0.00984993
1.76724e+09,0.12162,0.00594711
1.76724e+09,0.032669,0.0017161
1.76724e+09,0.0772036,0.00498412
1.76724e+09,0.155887,0.00894982
1.76724e+09,0,0.00186815
1.76724e+09,0.14555,0.011343
1.76724e+09,0.0926789,0.00319297
1.76724e+09,0.0899135,0.00617314
1.76724e+09,0.0246782,0.00331491
1.76724e+09,0.124398,0.00701474
1.76724e+09,0.147306,0.00628927
1.76724e+09,0.116224,0.0083881
1.76724e+09,0.0853334,0.00892894
1.76724e+09,0.155959,0.00800264
1.76724e+09,0.107054,0.00748524
1.76724e+09,0.139699,0.00144341
1.76724e+09,0.0899851,0.00192413
1.76724e+09,0.261417,0.0138375
1.76724e+09,0.0530229,0.00230612
1.76724e+09,0.234258,0.00681746
1.76724e+09,0,0.00228868
1.76724e+09,0.109398,0.00552778
1.76724e+09,0.107947,0.00555981
1.76724e+09,0.211421,0.0171245
1.76724e+09,0,0.00488535
1.76724e+09,0.0877742,0.00904983
1.76724e+09,0.0676773,0.00336917
1.76724e+09,0.0695264,0.0041876
1.76724e+09,0.00967769,0.00531013
1.76724e+09,0.118925,0.00813985
1.76724e+09,0.105122,0.00483379
1.76724e+09,0.31418,0.00731158
1.76724e+09,0.0398642,0.00214759
1.76724e+09,0.210872,0.00844437
1.76724e+09,0.0579784,0.0021834
1.76724e+09,0.0887822,0.0085201
1.76724e+09,0.219291,0.00579401
1.76724e+09,0.0496726,0.000906238
1.76724e+09,0.0724059,0.00488674
1.76724e+09,0.0280516,0.00301329
1.76724e+09,0.0414737,0.00430382
1.76724e+09,0.0510729,0.0006933
1.76724e+09,0.0207302,0.00250023
1.76724e+09,0.0546327,0.00386657
1.76724e+09,0.0304657,0.00618803
1.76724e+09,0.0281124,0.0014265
1.76724e+09,0.00940985,0.00129887
1.76724e+09,0.0295491,0.00990236
1.76724e+09,0.101829,0.0133821
1.76724e+09,0.00346016,0.031759
1.76724e+09,0,0.162537
1.76724e+09,0.109642,0.145889
1.76724e+09,0.0674473,0.0187179
1.76724e+09,0.111031,0.00424622
1.76724e+09,0.115047,0.00398637
1.76724e+09,0.306907,0.0104965
1.76724e+09,0.0297398,0.0207671
1.76724e+09,0.0883522,0.011962
1.76724e+09,1.24453,0.0541575
1.76724e+09,0.397327,0.0176069
1.76724e+09,0.15233,0.0159721
1.76724e+09,1.19651,0.174784
1.76724e+09,0.483465,0.0982732
1.76724e+09,0.296618,0.0306907
1.76724e+09,1.04339,0.166414
1.76724e+09,0,0.050937
1.76724e+09,0.254641,0.017279
1.76724e+09,0.0439613,0.0029365
1.76724e+09,0.0287892,0.00491739
1.76724e+09,0.131613,0.00644498
1.76724e+09,0.231862,0.0131164
1.76724e+09,0.229718,0.00971066
1.76724e+09,0,0.0964243
1.76724e+09,0.306024,0.0800079
1.76724e+09,0.0813474,0.0141162
1.76724e+09,0.0929169,0.00186935
1.76724e+09,0.123432,0.0286156
1.76724e+09,0.106089,0.0210135
1.76724e+09,0.431215,0.00471189
1.76724e+09,0.714562,0.0342097
1.76724e+09,0.176403,0.0143591
1.76724e+09,0.474481,0.0155452
1.76724e+09,0.34668,0.0111041
1.76724e+09,0.487116,0.0126648
1.76724e+09,0.255144,0.0177129
1.76724e+09,0.198414,0.0134035
1.76724e+09,0.0657203,0.0056027
1.76724e+09,0.252458,0.0130776
1.76724e+09,0.0847253,0.00248814
1.76724e+09,0.123238,0.00510592
1.76724e+09,0.106189,0.00683963
1.76724e+09,0.417774,0.0188636
